Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.27     0.00      849     0.00     0.00  _ZN9__gnu_cxx13new_allocatorISt4pairIyiEE9constructIS2_IS2_EEEvPT_DpOT0_
  0.00      0.27     0.00      849     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::operator++()
  0.00      0.27     0.00      849     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::operator*() const
  0.00      0.27     0.00      849     0.00     0.00  std::shared_ptr<Node>::operator=(std::shared_ptr<Node> const&)
  0.00      0.27     0.00      849     0.00     0.00  std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.27     0.00      849     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.27     0.00      849     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__construct_helper<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >::value, void>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::allocator<std::pair<unsigned long long, int> >&, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&)
  0.00      0.27     0.00      849     0.00     0.00  decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<unsigned long long, int> >)({parm#3}))) std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::allocator<std::pair<unsigned long long, int> >&, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&)
  0.00      0.27     0.00      849     0.00     0.00  std::pair<unsigned long long, int>::pair<unsigned long long, int&, void>(unsigned long long&&, int&)
  0.00      0.27     0.00      849     0.00     0.00  void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::emplace_back<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&)
  0.00      0.27     0.00      849     0.00     0.00  std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::push_back(std::pair<unsigned long long, int>&&)
  0.00      0.27     0.00      849     0.00     0.00  std::pair<std::__decay_and_strip<unsigned long long>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<unsigned long long, int&>(unsigned long long&&, int&)
  0.00      0.27     0.00      811     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::deallocate(std::pair<unsigned long long, int>*, unsigned long)
  0.00      0.27     0.00      811     0.00     0.00  __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::allocate(unsigned long, void const*)
  0.00      0.27     0.00      811     0.00     0.00  std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_check_len(unsigned long, char const*) const
  0.00      0.27     0.00      811     0.00     0.00  std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_allocate(unsigned long)
  0.00      0.27     0.00      811     0.00     0.00  std::pair<unsigned long long, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*)
  0.00      0.27     0.00      811     0.00     0.00  void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_emplace_back_aux<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&)
  0.00      0.27     0.00      811     0.00     0.00  std::pair<unsigned long long, int>* std::uninitialized_copy<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*)
  0.00      0.27     0.00      811     0.00     0.00  std::pair<unsigned long long, int>* std::__uninitialized_copy_a<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&)
  0.00      0.27     0.00      811     0.00     0.00  std::pair<unsigned long long, int>* std::__uninitialized_move_if_noexcept_a<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> > >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&)
  0.00      0.27     0.00      811     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.27     0.00      722     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_leftmost()
  0.00      0.27     0.00      715     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::deallocate(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*, unsigned long)
  0.00      0.27     0.00      715     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::destroy<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
  0.00      0.27     0.00      715     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::allocate(unsigned long, void const*)
  0.00      0.27     0.00      715     0.00     0.00  _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyS2_ISt10shared_ptrI4NodeEiEEEE9constructIS9_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESF_IIEEEEEvPT_DpOT0_
  0.00      0.27     0.00      715     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::max_size() const
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_M_const_cast() const
  0.00      0.27     0.00      715     0.00     0.00  std::shared_ptr<Node>::shared_ptr()
  0.00      0.27     0.00      715     0.00     0.00  std::_Tuple_impl<0ul, unsigned long long const&>::_M_tail(std::_Tuple_impl<0ul, unsigned long long const&>&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long long const&>&&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(unsigned long long const&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Tuple_impl<1ul>::_Tuple_impl()
  0.00      0.27     0.00      715     0.00     0.00  std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::__shared_ptr()
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_node<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::~_Rb_tree_node()
  0.00      0.27     0.00      715     0.00     0.00  _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyS1_ISt10shared_ptrI4NodeEiEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEENSt9enable_ifIXsrNSA_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS9_PSL_DpOSM_
  0.00      0.27     0.00      715     0.00     0.00  _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyS1_ISt10shared_ptrI4NodeEiEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS9_PT_DpOSJ_
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&)
  0.00      0.27     0.00      715     0.00     0.00  std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::pair<unsigned long long const&, 0ul>(std::tuple<unsigned long long const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>)
  0.00      0.27     0.00      715     0.00     0.00  std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::pair<unsigned long long const&>(std::piecewise_construct_t, std::tuple<unsigned long long const&>, std::tuple<>)
  0.00      0.27     0.00      715     0.00     0.00  std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::~pair()
  0.00      0.27     0.00      715     0.00     0.00  std::pair<std::shared_ptr<Node>, int>::pair()
  0.00      0.27     0.00      715     0.00     0.00  std::tuple<unsigned long long const&>::tuple(unsigned long long const&)
  0.00      0.27     0.00      715     0.00     0.00  std::tuple<unsigned long long const&>::tuple(std::tuple<unsigned long long const&>&&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_node()
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&)
  0.00      0.27     0.00      715     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, unsigned long long const&)
  0.00      0.27     0.00      715     0.00     0.00  std::__add_ref<unsigned long long const&>::type std::__get_helper<0ul, unsigned long long const&>(std::_Tuple_impl<0ul, unsigned long long const&>&)
  0.00      0.27     0.00      715     0.00     0.00  std::__add_ref<std::tuple_element<0ul, std::tuple<unsigned long long const&> >::type>::type std::get<0ul, unsigned long long const&>(std::tuple<unsigned long long const&>&)
  0.00      0.27     0.00      715     0.00     0.00  std::remove_reference<std::_Tuple_impl<1ul>&>::type&& std::move<std::_Tuple_impl<1ul>&>(std::_Tuple_impl<1ul>&)
  0.00      0.27     0.00      701     0.00     0.00  std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator--()
  0.00      0.27     0.00      640     0.00     0.00  std::pair<std::shared_ptr<Node>, int>::pair<std::shared_ptr<Node>&, int&, void>(std::shared_ptr<Node>&, int&)
  0.00      0.27     0.00      640     0.00     0.00  std::pair<std::__decay_and_strip<std::shared_ptr<Node>&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<std::shared_ptr<Node>&, int&>(std::shared_ptr<Node>&, int&)
